"id","target","subassay","predictor","response","subpopulation","predicted"
"14","m13","E",368.6,1608,"sample",4068.18048837718
"14","o15","E",412.5,1759,"sample",4017.62458474093
"14","j36","E",397.9,1932,"sample",4034.43816544912
"14","m39","E",196.9,1740,"sample",4265.91280396586
"14","q43","E",335.5,1755,"sample",4106.29894874984
"14","v48","E",455.9,1547,"sample",3967.64448866319
"14","d4","F",258.9,2329,"sample",4194.51266671194
"14","x24","F",208.7,2677,"sample",4252.32374558527
"14","j10","G",483.9,2545,"sample",3935.39926538722
"14","c29","G",296.5,2796,"sample",4151.21193831279
"14","k37","G",410.55,2380,"sample",4019.87023421908
"14","e57","G",381.6,2970,"sample",4053.20949185619
"14","l12","H",297.7,2450,"sample",4149.83000017239
"14","h34","H",233.8,2453,"sample",4223.41820614861
"14","e57","H",352.4,2348,"sample",4086.83665327256
"14","j10","I",237.8,3731,"sample",4218.81174568061
"14","l12","I",261.95,3122,"sample",4191.00024060509
"14","d30","I",289.2,3058,"sample",4159.61872866688
"14","p42","I",312.25,2935,"sample",4133.07400022006
"14","x50","I",365.2,2921,"sample",4072.09597977497
"14","a1","K",210.5,2616,"sample",4250.25083837468
"14","s19","K",205.8,2653,"sample",4255.66342942457
"14","z26","K",162.6,2325,"sample",4305.41320247892
"14","d56","K",249.9,2235,"sample",4204.87720276493
"15","e57","A",352.4,3037,"sample",4086.83665327256
"15","n14","B",191.75,3600,"sample",4271.8436218184
"15","f32","B",465.9,3931,"sample",3956.1283374932
"15","j36","B",496.2,3276,"sample",3921.23439944814
"15","z52","B",372,3707,"sample",4064.26499697938
"15","g7","C",196.7,3326,"sample",4266.14312698926
"15","c29","C",237.9,2912,"sample",4218.69658416891
"15","w49","C",410.8,2882,"sample",4019.58233043983
"15","c3","D",191.1,1654,"sample",4272.59217164445
"15","e5","D",181.75,1729,"sample",4283.35977298839
"15","i9","D",234.6,1980,"sample",4222.49691405501
"15","a27","D",202.4,1865,"sample",4259.57892082237
"15","u47","D",248,1865,"sample",4207.06527148722
"15","m13","E",368.6,3778,"sample",4068.18048837718
"15","o15","E",412.5,4233,"sample",4017.62458474093
"15","s19","E",219.7,4538,"sample",4239.65597929829
"15","a27","E",292.65,4615,"sample",4155.64565651323
"15","o41","E",270.9,4039,"sample",4180.69328530795
"15","k11","F",270.4,4262,"sample",4181.26909286645
"15","g33","F",227.9,5466,"sample",4230.2127353389
"15","f6","G",216.3,4745,"sample",4243.57147069608
"15","j10","G",483.9,3799,"sample",3935.39926538722
"15","y25","G",356.45,3643,"sample",4082.17261204871
"15","k37","G",410.55,3858,"sample",4019.87023421908
"15","s45","G",196.8,4866,"sample",4266.02796547756
"15","e57","G",381.6,4470,"sample",4053.20949185619
"15","q17","H",175.95,4406,"sample",4290.03914066698
"15","l38","H",260.8,4873,"sample",4192.32459798964
"15","y51","H",281.9,5105,"sample",4168.02551902097
"15","e57","H",352.4,4872,"sample",4086.83665327256
"15","d4","I",169.15,5382,"sample",4297.87012346257
"15","j10","I",237.8,6036,"sample",4218.81174568061
"15","l12","I",261.95,5122,"sample",4191.00024060509
"15","t20","I",153.1,4442,"sample",4316.3535460904
"15","x24","I",324.75,3810,"sample",4118.67881125757
"15","d30","I",289.2,5065,"sample",4159.61872866688
"15","x50","I",365.2,4735,"sample",4072.09597977497
"15","d56","I",373.8,3703,"sample",4062.19208976878
"15","t46","J",278.7,9177,"sample",4171.71068739536
"15","e57","J",381.5,10344,"sample",4053.32465336789
"15","a1","K",210.5,5961,"sample",4250.25083837468
"15","c3","K",177.6,6366,"sample",4288.13897572393
"15","f6","K",262.85,6637,"sample",4189.96378699979
"15","s19","K",205.8,6461,"sample",4255.66342942457
"15","z26","K",162.6,6144,"sample",4305.41320247892
"15","a53","K",277.06,6066,"sample",4173.59933618724
"16","m13","A",279.1,3083,"sample",4171.25004134856
"16","a27","A",399.5,3497,"sample",4032.59558126192
"16","u47","A",216.9,2892,"sample",4242.88050162588
"16","e57","A",352.4,3213,"sample",4086.83665327256
"16","r44","B",397.55,4887,"sample",4034.84123074006
"16","b54","B",212.4,4244,"sample",4248.06276965238
"16","w23","C",257.5,2561,"sample",4196.12492787574
"16","o41","C",247.8,2629,"sample",4207.29559451062
"16","a27","D",202.4,2264,"sample",4259.57892082237
"16","d30","D",304.3,3355,"sample",4142.2293404002
"16","f32","D",432.7,3244,"sample",3994.36195937756
"16","c55","D",355.8,2776,"sample",4082.92116187476
"16","a27","E",292.65,3998,"sample",4155.64565651323
"16","j36","E",397.9,3896,"sample",4034.43816544912
"16","m39","E",196.9,3321,"sample",4265.91280396586
"16","d4","F",258.9,5429,"sample",4194.51266671194
"16","v22","F",192.3,6384,"sample",4271.21023350405
"16","x24","F",208.7,6120,"sample",4252.32374558527
"16","d56","F",249.9,4303,"sample",4204.87720276493
"16","w23","G",238.5,4363,"sample",4218.00561509871
"16","c29","G",296.5,4826,"sample",4151.21193831279
"16","k37","G",410.55,4581,"sample",4019.87023421908
"16","s45","G",196.8,5028,"sample",4266.02796547756
"16","u21","H",245.5,3943,"sample",4209.94430927972
"16","a27","H",194.3,3873,"sample",4268.90700327005
"16","e31","H",213.1,3955,"sample",4247.25663907048
"16","h34","H",233.8,4689,"sample",4223.41820614861
"16","y51","H",281.9,4676,"sample",4168.02551902097
"16","h8","I",335.3,6229,"sample",4106.52927177324
"16","a27","I",345,6528,"sample",4095.35860513835
"16","p42","I",312.25,5827,"sample",4133.07400022006
"16","d56","I",373.8,4691,"sample",4062.19208976878
"16","b28","J",238.6,6269,"sample",4217.89045358701
"16","t46","J",278.7,5531,"sample",4171.71068739536
"16","a1","K",210.5,5408,"sample",4250.25083837468
"16","c3","K",177.6,5390,"sample",4288.13897572393
"16","a53","K",277.06,5673,"sample",4173.59933618724
"17","e5","A",251,2646,"sample",4203.61042613623
"17","i9","A",153.8,2870,"sample",4315.5474155085
"17","f6","B",262.8,3876,"sample",4190.02136775564
"17","f32","B",465.9,3921,"sample",3956.1283374932
"17","j36","B",496.2,3401,"sample",3921.23439944814
"17","r44","B",397.55,3505,"sample",4034.84123074006
"17","z52","B",372,3747,"sample",4064.26499697938
"17","g7","C",196.7,4052,"sample",4266.14312698926
"17","o15","C",330.4,3843,"sample",4112.17218584653
"17","w23","C",257.5,3342,"sample",4196.12492787574
"17","g33","C",221,2826,"sample",4238.15887964619
"17","k37","C",395.5,3835,"sample",4037.20204172991
"17","w49","C",410.8,3319,"sample",4019.58233043983
"17","g7","D",292.3,2118,"sample",4156.04872180418
"17","n14","D",262.8,2237,"sample",4190.02136775564
"17","f32","D",432.7,2481,"sample",3994.36195937756
"17","n40","D",384.7,2302,"sample",4049.6394849935
"17","a27","E",292.65,4030,"sample",4155.64565651323
"17","m39","E",196.9,3131,"sample",4265.91280396586
"17","o41","E",270.9,3394,"sample",4180.69328530795
"17","r44","F",422.1,3491,"sample",4006.56907961775
"17","r18","G",257.15,4702,"sample",4196.52799316669
"17","y25","G",356.45,3821,"sample",4082.17261204871
"17","k37","G",410.55,4320,"sample",4019.87023421908
"17","p42","G",333.5,4786,"sample",4108.60217898383
"17","a53","G",277,5116,"sample",4173.66843309426
"17","q17","H",175.95,4787,"sample",4290.03914066698
"17","h34","H",233.8,5621,"sample",4223.41820614861
"17","y51","H",281.9,5819,"sample",4168.02551902097
"17","h8","I",335.3,4008,"sample",4106.52927177324
"17","d30","I",289.2,3854,"sample",4159.61872866688
"17","p42","I",312.25,3824,"sample",4133.07400022006
"17","t20","J",155.6,5344,"sample",4313.47450829791
"17","v48","J",265.8,6178,"sample",4186.56652240465
"17","e57","J",381.5,6302,"sample",4053.32465336789
"17","c3","K",177.6,5108,"sample",4288.13897572393
"17","s19","K",205.8,5456,"sample",4255.66342942457
"17","z26","K",162.6,5442,"sample",4305.41320247892
"17","a53","K",277.06,5619,"sample",4173.59933618724
"18","i9","A",153.8,2933,"sample",4315.5474155085
"18","m13","A",279.1,2549,"sample",4171.25004134856
"18","u21","A",226.5,2942,"sample",4231.8249965027
"18","q43","A",341.56,2847,"sample",4099.32016114082
"18","u47","A",216.9,2515,"sample",4242.88050162588
"18","y51","A",237.9,2934,"sample",4218.69658416891
"18","e57","A",352.4,2298,"sample",4086.83665327256
"18","n14","B",191.75,3495,"sample",4271.8436218184
"18","b28","B",245.4,3474,"sample",4210.05947079142
"18","f32","B",465.9,3823,"sample",3956.1283374932
"18","r44","B",397.55,3262,"sample",4034.84123074006
"18","b54","B",212.4,3437,"sample",4248.06276965238
"18","s19","C",205.95,2024,"sample",4255.49068715702
"18","w23","C",257.5,2161,"sample",4196.12492787574
"18","g33","C",221,1822,"sample",4238.15887964619
"18","s45","C",232.07,1886,"sample",4225.41050030101
"18","g7","D",292.3,1912,"sample",4156.04872180418
"18","f32","D",432.7,2158,"sample",3994.36195937756
"18","i35","D",368.5,1840,"sample",4068.29564988888
"18","u47","D",248,1853,"sample",4207.06527148722
"18","z52","D",469.3,1699,"sample",3952.21284609541
"18","o15","E",412.5,1788,"sample",4017.62458474093
"18","h34","E",228.7,2044,"sample",4229.2914432453
"18","j36","E",397.9,1948,"sample",4034.43816544912
"18","m39","E",196.9,1950,"sample",4265.91280396586
"18","q43","E",335.5,1850,"sample",4106.29894874984
"18","t46","E",254.4,2233,"sample",4199.69493473843
"18","v48","E",455.9,1763,"sample",3967.64448866319
"18","d56","F",249.9,3008,"sample",4204.87720276493
"18","s45","G",196.8,4504,"sample",4266.02796547756
"18","a53","G",277,4762,"sample",4173.66843309426
"18","l12","H",297.7,3870,"sample",4149.83000017239
"18","a27","H",194.3,4110,"sample",4268.90700327005
"18","x24","I",324.75,3078,"sample",4118.67881125757
"18","p42","I",312.25,3771,"sample",4133.07400022006
"18","b2","J",360.3,7584,"sample",4077.73889384827
"18","t20","J",155.6,6245,"sample",4313.47450829791
"18","v48","J",265.8,6595,"sample",4186.56652240465
"18","a1","K",210.5,4972,"sample",4250.25083837468
"18","c3","K",177.6,4849,"sample",4288.13897572393
"18","f6","K",262.85,5423,"sample",4189.96378699979
"18","s19","K",205.8,4528,"sample",4255.66342942457
"18","l38","K",242.5,5883,"sample",4213.39915463072
"18","x50","K",319.2,4982,"sample",4125.07027515691
"19","q17","A",189.6,3082,"sample",4274.31959431995
"19","a27","A",399.5,3953,"sample",4032.59558126192
"19","e57","A",352.4,3421,"sample",4086.83665327256
"19","n14","B",191.75,4008,"sample",4271.8436218184
"19","z52","B",372,4340,"sample",4064.26499697938
"19","k11","C",186.2,2885,"sample",4278.23508571774
"19","s19","C",205.95,3121,"sample",4255.49068715702
"19","c29","C",237.9,3679,"sample",4218.69658416891
"19","g7","D",292.3,2690,"sample",4156.04872180418
"19","f32","D",432.7,3233,"sample",3994.36195937756
"19","n40","D",384.7,2688,"sample",4049.6394849935
"19","u47","D",248,2375,"sample",4207.06527148722
"19","h8","E",212.01,2717,"sample",4248.51189954801
"19","h34","E",228.7,3162,"sample",4229.2914432453
"19","q43","E",335.5,3260,"sample",4106.29894874984
"19","b54","E",281.6,3438,"sample",4168.37100355607
"19","y51","F",238,5489,"sample",4218.58142265721
"19","r18","G",257.15,4614,"sample",4196.52799316669
"19","w23","G",238.5,4014,"sample",4218.00561509871
"19","c29","G",296.5,4429,"sample",4151.21193831279
"19","s45","G",196.8,4245,"sample",4266.02796547756
"19","a27","H",194.3,6072,"sample",4268.90700327005
"19","d4","I",169.15,4984,"sample",4297.87012346257
"19","h8","I",335.3,5541,"sample",4106.52927177324
"19","t20","J",155.6,6140,"sample",4313.47450829791
"19","z26","J",229.6,7302,"sample",4228.25498964
"19","e57","J",381.5,8362,"sample",4053.32465336789
"19","s19","K",205.8,6263,"sample",4255.66342942457
"19","x50","K",319.2,6917,"sample",4125.07027515691
"19","a53","K",277.06,6323,"sample",4173.59933618724
"20","e5","A",251,3521,"sample",4203.61042613623
"20","u21","A",226.5,4460,"sample",4231.8249965027
"20","e31","A",262.4,4087,"sample",4190.48201380244
"20","m39","A",212.15,4333,"sample",4248.35067343163
"20","v22","B",163.8,3862,"sample",4304.03126433852
"20","r44","B",397.55,4772,"sample",4034.84123074006
"20","z52","B",372,5306,"sample",4064.26499697938
"20","w23","C",257.5,2276,"sample",4196.12492787574
"20","o41","C",247.8,2342,"sample",4207.29559451062
"20","c55","C",319.2,2642,"sample",4125.07027515691
"20","c3","D",191.1,2590,"sample",4272.59217164445
"20","i9","D",234.6,3430,"sample",4222.49691405501
"20","n14","D",262.8,3614,"sample",4190.02136775564
"20","d30","D",304.3,5350,"sample",4142.2293404002
"20","n40","D",384.7,4466,"sample",4049.6394849935
"20","z52","D",469.3,4393,"sample",3952.21284609541
"20","o15","E",412.5,4506,"sample",4017.62458474093
"20","o41","E",270.9,4087,"sample",4180.69328530795
"20","t46","E",254.4,4635,"sample",4199.69493473843
"20","v48","E",455.9,4606,"sample",3967.64448866319
"20","k11","F",270.4,5718,"sample",4181.26909286645
"20","p16","F",285.6,5711,"sample",4163.76454308807
"20","g33","F",227.9,6630,"sample",4230.2127353389
"20","f6","G",216.3,5947,"sample",4243.57147069608
"20","r18","G",257.15,6294,"sample",4196.52799316669
"20","w23","G",238.5,5267,"sample",4218.00561509871
"20","y25","G",356.45,5123,"sample",4082.17261204871
"20","c29","G",296.5,5559,"sample",4151.21193831279
"20","h34","H",233.8,7610,"sample",4223.41820614861
"20","l38","H",260.8,7000,"sample",4192.32459798964
"20","h8","I",335.3,6353,"sample",4106.52927177324
"20","j10","I",237.8,6339,"sample",4218.81174568061
"20","t20","I",153.1,4931,"sample",4316.3535460904
"20","d30","I",289.2,6452,"sample",4159.61872866688
"20","b2","J",360.3,16239,"sample",4077.73889384827
"20","z26","J",229.6,12290,"sample",4228.25498964
"20","b28","J",238.6,12672,"sample",4217.89045358701
"20","v48","J",265.8,11440,"sample",4186.56652240465
"20","a1","K",210.5,8727,"sample",4250.25083837468
"20","s19","K",205.8,9002,"sample",4255.66342942457
"20","z26","K",162.6,8690,"sample",4305.41320247892
"20","x50","K",319.2,9244,"sample",4125.07027515691
"21","q17","A",189.6,4074,"sample",4274.31959431995
"21","a27","A",399.5,5050,"sample",4032.59558126192
"21","i35","A",380.25,4411,"sample",4054.76417226414
"21","e57","A",352.4,4249,"sample",4086.83665327256
"21","n14","B",191.75,2960,"sample",4271.8436218184
"21","v22","B",163.8,3044,"sample",4304.03126433852
"21","y25","B",413.65,2930,"sample",4016.30022735639
"21","r44","B",397.55,3412,"sample",4034.84123074006
"21","z52","B",372,3729,"sample",4064.26499697938
"21","g7","C",196.7,2734,"sample",4266.14312698926
"21","o15","C",330.4,2806,"sample",4112.17218584653
"21","c29","C",237.9,2670,"sample",4218.69658416891
"21","o41","C",247.8,2461,"sample",4207.29559451062
"21","s45","C",232.07,2066,"sample",4225.41050030101
"21","a53","C",421,2643,"sample",4007.83585624644
"21","e5","D",181.75,2474,"sample",4283.35977298839
"21","g7","D",292.3,2901,"sample",4156.04872180418
"21","i9","D",234.6,3006,"sample",4222.49691405501
"21","n14","D",262.8,3056,"sample",4190.02136775564
"21","d30","D",304.3,3800,"sample",4142.2293404002
"21","z52","D",469.3,2903,"sample",3952.21284609541
"21","c55","D",355.8,3060,"sample",4082.92116187476
"21","h8","E",212.01,4540,"sample",4248.51189954801
"21","m39","E",196.9,4422,"sample",4265.91280396586
"21","v48","E",455.9,5320,"sample",3967.64448866319
"21","b54","E",281.6,5684,"sample",4168.37100355607
"21","g33","F",227.9,7976,"sample",4230.2127353389
"21","w49","F",403.83,7517,"sample",4027.60908780531
"21","f6","G",216.3,4618,"sample",4243.57147069608
"21","w23","G",238.5,4038,"sample",4218.00561509871
"21","c29","G",296.5,4662,"sample",4151.21193831279
"21","k37","G",410.55,4192,"sample",4019.87023421908
"21","l12","H",297.7,4519,"sample",4149.83000017239
"21","a27","H",194.3,3942,"sample",4268.90700327005
"21","e31","H",213.1,3960,"sample",4247.25663907048
"21","h8","I",335.3,6098,"sample",4106.52927177324
"21","l12","I",261.95,5861,"sample",4191.00024060509
"21","p16","I",203.4,7033,"sample",4258.42730570537
"21","t20","I",153.1,5103,"sample",4316.3535460904
"21","x24","I",324.75,5244,"sample",4118.67881125757
"21","b2","J",360.3,8497,"sample",4077.73889384827
"21","t46","J",278.7,5908,"sample",4171.71068739536
"21","e57","J",381.5,7445,"sample",4053.32465336789
"21","s19","K",205.8,7992,"sample",4255.66342942457
"21","d56","K",249.9,7375,"sample",4204.87720276493
"22","i9","A",153.8,3527,"sample",4315.5474155085
"22","u21","A",226.5,3377,"sample",4231.8249965027
"22","m39","A",212.15,3266,"sample",4248.35067343163
"22","y51","A",237.9,3591,"sample",4218.69658416891
"22","v22","B",163.8,2799,"sample",4304.03126433852
"22","g7","C",196.7,3310,"sample",4266.14312698926
"22","k37","C",395.5,3449,"sample",4037.20204172991
"22","s45","C",232.07,2518,"sample",4225.41050030101
"22","c3","D",191.1,2181,"sample",4272.59217164445
"22","g7","D",292.3,2942,"sample",4156.04872180418
"22","i9","D",234.6,2932,"sample",4222.49691405501
"22","a27","D",202.4,2545,"sample",4259.57892082237
"22","i35","D",368.5,3071,"sample",4068.29564988888
"22","s19","E",219.7,3269,"sample",4239.65597929829
"22","j36","E",397.9,3118,"sample",4034.43816544912
"22","o41","E",270.9,2927,"sample",4180.69328530795
"22","t46","E",254.4,3262,"sample",4199.69493473843
"22","v48","E",455.9,2969,"sample",3967.64448866319
"22","r44","F",422.1,4797,"sample",4006.56907961775
"22","y51","F",238,5111,"sample",4218.58142265721
"22","d56","F",249.9,3500,"sample",4204.87720276493
"22","w23","G",238.5,4150,"sample",4218.00561509871
"22","p42","G",333.5,4205,"sample",4108.60217898383
"22","x50","G",319.2,4019,"sample",4125.07027515691
"22","e57","G",381.6,4488,"sample",4053.20949185619
"22","q17","H",175.95,2800,"sample",4290.03914066698
"22","e31","H",213.1,2729,"sample",4247.25663907048
"22","l38","H",260.8,2811,"sample",4192.32459798964
"22","d4","I",169.15,4358,"sample",4297.87012346257
"22","l12","I",261.95,3828,"sample",4191.00024060509
"22","t20","I",153.1,3626,"sample",4316.3535460904
"22","d30","I",289.2,4001,"sample",4159.61872866688
"22","t20","J",155.6,4649,"sample",4313.47450829791
"22","z26","J",229.6,4677,"sample",4228.25498964
"22","v48","J",265.8,4900,"sample",4186.56652240465
"23","m13","A",279.1,3039,"sample",4171.25004134856
"23","q43","A",341.56,3767,"sample",4099.32016114082
"23","f6","B",262.8,5008,"sample",4190.02136775564
"23","r18","B",203.3,4421,"sample",4258.54246721707
"23","b28","B",245.4,4428,"sample",4210.05947079142
"23","j36","B",496.2,4280,"sample",3921.23439944814
"23","z52","B",372,4804,"sample",4064.26499697938
"23","b54","B",212.4,4117,"sample",4248.06276965238
"23","k11","C",186.2,2516,"sample",4278.23508571774
"23","w23","C",257.5,2923,"sample",4196.12492787574
"23","k37","C",395.5,3443,"sample",4037.20204172991
"23","o41","C",247.8,2903,"sample",4207.29559451062
"23","s45","C",232.07,2471,"sample",4225.41050030101
"23","c3","D",191.1,1735,"sample",4272.59217164445
