"id","target","subpopulation","predictor","response","predicted"
"28","x50","I",365.2,7664,5073.40125578717
"28","t20","J",155.6,5730,6070.88181399868
"28","s19","K",205.8,8520,6170.43407343558
"28","l38","K",242.5,10158,6274.93543887957
"29","q17","A",189.6,2368,3357.22317974539
"29","e31","A",262.4,2581,3425.26141938571
"29","m39","A",212.15,2791,3378.29821139222
"29","u47","A",216.9,2378,3382.73751961051
"29","y51","A",237.9,2578,3402.36393489137
"29","e57","A",352.4,2629,3509.37462773227
"29","n14","B",191.75,3466,3791.52396987191
"29","f32","B",465.9,5224,4059.22565011137
"29","o15","C",330.4,2864,3189.7705637545
"29","c29","C",237.9,2632,3041.60284321723
"29","g33","C",221,2101,3014.53220022177
"29","o41","C",247.8,2383,3057.46079384771
"29","e5","D",181.75,2088,2504.142364626
"29","a27","D",202.4,2281,2545.3421057414
"29","i35","D",368.5,2754,2876.73566502793
"29","n40","D",384.7,2880,2909.05701156882
"29","m13","E",368.6,3820,3951.41985889974
"29","o15","E",412.5,4290,3913.72108379863
"29","j36","E",397.9,4309,3926.25871743135
"29","o41","E",270.9,3925,4035.31895519538
"29","q43","E",335.5,4345,3979.84422008076
"29","v48","E",455.9,4045,3876.45167971234
"29","k11","F",270.4,7209,5387.89509868696
"29","p16","F",285.6,7439,5360.75348018205
"29","v22","F",192.3,7689,5527.35302008391
"29","x24","F",208.7,7456,5498.06864222335
"29","g33","F",227.9,8717,5463.78449253294
"29","r44","F",422.1,7930,5117.01460347675
"29","f6","G",216.3,5716,4957.10084156226
"29","r18","G",257.15,5613,4830.79896336
"29","y25","G",356.45,4435,4523.7787306676
"29","c29","G",296.5,5368,4709.13485302318
"29","s45","G",196.8,5118,5017.39182381303
"29","x50","G",319.2,5032,4638.9499659928
"29","a27","H",194.3,3864,4751.485318794
"29","h34","H",233.8,4546,4859.81126313289
"29","e57","H",352.4,4279,5185.06333904664
"29","l12","I",261.95,5655,5333.30275605133
"29","p16","I",203.4,6265,5480.68515644326
"29","t20","I",153.1,4992,5607.3006088722
"29","x50","I",365.2,5518,5073.40125578717
"29","b28","J",238.6,7646,6543.42038881507
"29","v48","J",265.8,6894,6698.27640369465
"29","z26","K",162.6,6455,6047.42429176854
"29","x50","K",319.2,8040,6493.33475031157
"29","a53","K",277.06,7781,6373.34326421321
"30","e31","A",262.4,2770,3425.26141938571
"30","i35","A",380.25,3084,3535.40299275951
"30","q43","A",341.56,3537,3499.24365908253
"30","u47","A",216.9,2476,3382.73751961051
"30","y51","A",237.9,2819,3402.36393489137
"30","f6","B",262.8,4424,3860.90279307459
"30","r18","B",203.3,4002,3802.80230073737
"30","n40","B",330.25,4743,3926.76629237115
"30","g7","C",196.7,3739,2975.60813958333
"30","c29","C",237.9,3428,3041.60284321723
"30","g33","C",221,2592,3014.53220022177
"30","s45","C",232.07,2599,3032.26427229039
"30","c55","C",319.2,3559,3171.83025597053
"30","g7","D",292.3,2191,2724.70562759486
"30","i9","D",234.6,2182,2609.58576985354
"30","a27","D",202.4,1904,2545.3421057414
"30","c55","D",355.8,2339,2851.39732545575
"30","h8","E",212.01,4234,4085.89027332077
"30","a27","E",292.65,5375,4016.64131605076
"30","o41","E",270.9,4976,4035.31895519538
"30","t46","E",254.4,5254,4049.48819868441
"30","d4","F",258.9,6617,5408.42987584528
"30","p16","F",285.6,7752,5360.75348018205
"30","d56","F",249.9,5611,5424.50057101267
"30","w23","G",238.5,5653,4888.46187715369
"30","y25","G",356.45,5490,4523.7787306676
"30","a53","G",277,6520,4769.42583527396
"30","l12","H",297.7,5834,5035.05247435455
"30","e31","H",213.1,5228,4803.04298344137
"30","e57","H",352.4,5555,5185.06333904664
"30","h8","I",335.3,6560,5148.6657096167
"30","a27","I",345,7410,5124.24881322384
"30","d30","I",289.2,6769,5264.7088976281
"30","p42","I",312.25,6628,5206.6873036224
"30","d56","I",373.8,5226,5051.75328578938
"30","b2","J",360.3,7673,7236.28719068439
"30","t20","J",155.6,6225,6070.88181399868
"30","b28","J",238.6,6763,6543.42038881507
"30","t46","J",278.7,5974,6771.71914604563
"30","e57","J",381.5,7200,7356.983790517
"30","c3","K",177.6,6460,6090.13602151404
"30","s19","K",205.8,6298,6170.43407343558
"30","l38","K",242.5,8610,6274.93543887957
"30","a53","K",277.06,6961,6373.34326421321
"31","i9","A",153.8,3209,3323.76481464753
"31","m13","A",279.1,2944,3440.86909249002
"31","e31","A",262.4,2868,3425.26141938571
"31","m39","A",212.15,3122,3378.29821139222
"31","q43","A",341.56,3867,3499.24365908253
"31","u47","A",216.9,2803,3382.73751961051
"31","y51","A",237.9,3187,3402.36393489137
"31","e57","A",352.4,2844,3509.37462773227
"31","r18","B",203.3,3980,3802.80230073737
"31","f32","B",465.9,5344,4059.22565011137
"31","j36","B",496.2,4651,4088.81295965453
"31","n40","B",330.25,4549,3926.76629237115
"31","r44","B",397.55,4350,3992.48331983828
"31","s19","C",205.95,2254,2990.42491163706
"31","w23","C",257.5,2382,3072.99838183918
"31","c29","C",237.9,2594,3041.60284321723
"31","k37","C",395.5,3070,3294.04860274884
"31","s45","C",232.07,2122,3032.26427229039
"31","w49","C",410.8,2700,3318.5563446323
"31","n14","D",262.8,2852,2665.84885457287
"31","a27","D",202.4,2500,2545.3421057414
"31","d30","D",304.3,3685,2748.64736577329
"31","z52","D",469.3,2883,3077.84626572681
"31","h8","E",212.01,4053,4085.89027332077
"31","m13","E",368.6,4384,3951.41985889974
"31","o15","E",412.5,4914,3913.72108379863
"31","a27","E",292.65,4919,4016.64131605076
"31","o41","E",270.9,4660,4035.31895519538
"31","q43","E",335.5,4733,3979.84422008076
"31","b54","E",281.6,5301,4026.13041547826
"31","x24","F",208.7,6156,5498.06864222335
"31","y51","F",238,6239,5445.74960128954
"31","d56","F",249.9,4572,5424.50057101267
"31","r18","G",257.15,5554,4830.79896336
"31","c29","G",296.5,5075,4709.13485302318
"31","k37","G",410.55,4546,4356.50990298725
"31","s45","G",196.8,5387,5017.39182381303
"31","e57","H",352.4,5931,5185.06333904664
"31","t20","I",153.1,4087,5607.3006088722
"31","a27","I",345,5098,5124.24881322384
"31","d30","I",289.2,4607,5264.7088976281
"31","x50","I",365.2,4431,5073.40125578717
"31","b2","J",360.3,8376,7236.28719068439
"31","e57","J",381.5,8397,7356.983790517
"31","l38","K",242.5,8753,6274.93543887957
"31","x50","K",319.2,7466,6493.33475031157
"31","a53","K",277.06,7187,6373.34326421321
"31","d56","K",249.9,5941,6296.00655888735
"control","i9","A",153.8,13580,3323.76481464753
"control","i35","A",380.25,11258,3535.40299275951
"control","f6","B",262.8,15054,3860.90279307459
"control","n40","B",330.25,14935,3926.76629237115
"control","r44","B",397.55,9568,3992.48331983828
"control","z52","B",372,12174,3967.53428489348
"control","k11","C",186.2,10019,2958.78910103586
"control","s19","C",205.95,5368,2990.42491163706
"control","o41","C",247.8,10580,3057.46079384771
"control","f32","D",432.7,10705,3004.82396428257
"control","n40","D",384.7,10627,2909.05701156882
"control","u47","D",248,8966,2636.32071081946
"control","c55","D",355.8,11801,2851.39732545575
"control","h8","E",212.01,12207,4085.89027332077
"control","m39","E",196.9,10778,4098.8658653886
"control","q43","E",335.5,11399,3979.84422008076
"control","t46","E",254.4,14000,4049.48819868441
"control","b54","E",281.6,13234,4026.13041547826
"control","v22","F",192.3,17717,5527.35302008391
"control","x24","F",208.7,17226,5498.06864222335
"control","g33","F",227.9,15012,5463.78449253294
"control","d56","F",249.9,12286,5424.50057101267
"control","w23","G",238.5,14264,4888.46187715369
"control","l12","H",297.7,11982,5035.05247435455
"control","l38","H",260.8,11096,4933.85684533923
"control","h8","I",335.3,9429,5148.6657096167
"control","t20","I",153.1,10858,5607.3006088722
"control","a27","I",345,13281,5124.24881322384
"control","d30","I",289.2,13031,5264.7088976281
"control","d56","I",373.8,11924,5051.75328578938
"control","b28","J",238.6,16717,6543.42038881507
"control","c3","K",177.6,14135,6090.13602151404
"control","l38","K",242.5,14243,6274.93543887957
"1","q43","A",341.56,3453,3499.24365908253
"1","y51","A",237.9,3738,3402.36393489137
"1","e57","A",352.4,2756,3509.37462773227
"1","f6","B",262.8,3967,3860.90279307459
"1","n14","B",191.75,3589,3791.52396987191
"1","v22","B",163.8,3746,3764.23138565636
"1","y25","B",413.65,2496,4008.20462952953
"1","b28","B",245.4,3420,3843.91206086168
"1","f32","B",465.9,2333,4059.22565011137
"1","r44","B",397.55,2619,3992.48331983828
"1","z52","B",372,2902,3967.53428489348
"1","s19","C",205.95,3407,2990.42491163706
"1","c29","C",237.9,3811,3041.60284321723
"1","a53","C",421,2312,3334.89483922128
"1","c55","C",319.2,3125,3171.83025597053
"1","i9","D",234.6,2358,2609.58576985354
"1","i35","D",368.5,2018,2876.73566502793
"1","c55","D",355.8,1983,2851.39732545575
"1","q43","E",335.5,2791,3979.84422008076
"1","t46","E",254.4,3299,4049.48819868441
"1","b54","E",281.6,3286,4026.13041547826
"1","d4","F",258.9,5563,5408.42987584528
"1","p16","F",285.6,5540,5360.75348018205
"1","x24","F",208.7,6254,5498.06864222335
"1","g33","F",227.9,6703,5463.78449253294
"1","d56","F",249.9,5185,5424.50057101267
"1","f6","G",216.3,4918,4957.10084156226
"1","w23","G",238.5,4613,4888.46187715369
"1","y25","G",356.45,3283,4523.7787306676
"1","l12","H",297.7,3969,5035.05247435455
"1","h34","H",233.8,3871,4859.81126313289
"1","l38","H",260.8,3406,4933.85684533923
"1","e57","H",352.4,3361,5185.06333904664
"1","l12","I",261.95,5060,5333.30275605133
"1","p16","I",203.4,6272,5480.68515644326
"1","d30","I",289.2,4475,5264.7088976281
"1","p42","I",312.25,2142,5206.6873036224
"1","z26","J",229.6,5927,6492.18126624461
"1","b28","J",238.6,7063,6543.42038881507
"1","a1","K",210.5,4559,6183.81708208917
"1","a53","K",277.06,4246,6373.34326421321
"1","d56","K",249.9,4764,6296.00655888735
"2","u21","A",226.5,4152,3391.70959516748
"2","e31","A",262.4,3724,3425.26141938571
"2","u47","A",216.9,3900,3382.73751961051
"2","y51","A",237.9,3997,3402.36393489137
"2","f6","B",262.8,4976,3860.90279307459
"2","y25","B",413.65,4363,4008.20462952953
"2","b28","B",245.4,4363,3843.91206086168
"2","r44","B",397.55,4870,3992.48331983828
"2","z52","B",372,5012,3967.53428489348
"2","b54","B",212.4,4029,3811.68825838894
"2","g7","C",196.7,3710,2975.60813958333
"2","k11","C",186.2,2617,2958.78910103586
"2","o15","C",330.4,3664,3189.7705637545
"2","g33","C",221,2758,3014.53220022177
"2","o41","C",247.8,3254,3057.46079384771
"2","w49","C",410.8,3379,3318.5563446323
"2","c55","C",319.2,3482,3171.83025597053
"2","a27","D",202.4,2736,2545.3421057414
"2","d30","D",304.3,3763,2748.64736577329
"2","f32","D",432.7,3124,3004.82396428257
"2","u47","D",248,2838,2636.32071081946
"2","o15","E",412.5,3516,3913.72108379863
"2","s19","E",219.7,3896,4079.28654711285
"2","q43","E",335.5,3576,3979.84422008076
"2","v48","E",455.9,3213,3876.45167971234
"2","b54","E",281.6,3120,4026.13041547826
"2","w23","G",238.5,2910,4888.46187715369
"2","p42","G",333.5,3084,4594.7365790089
"2","x50","G",319.2,2831,4638.9499659928
"2","y51","H",281.9,3464,4991.72209661899
"2","e57","H",352.4,3286,5185.06333904664
"2","t20","I",153.1,4359,5607.3006088722
"2","a27","I",345,5115,5124.24881322384
"2","d30","I",289.2,4735,5264.7088976281
"2","x50","I",365.2,4010,5073.40125578717
"2","d56","I",373.8,3398,5051.75328578938
"2","b2","J",360.3,5055,7236.28719068439
"2","a1","K",210.5,4640,6183.81708208917
"2","f6","K",262.85,5001,6332.88101890097
"2","a53","K",277.06,4841,6373.34326421321
"2","d56","K",249.9,4055,6296.00655888735
"3","q17","A",189.6,2297,3357.22317974539
"3","e31","A",262.4,2699,3425.26141938571
"3","q43","A",341.56,3443,3499.24365908253
"3","e57","A",352.4,2716,3509.37462773227
"3","f6","B",262.8,2853,3860.90279307459
"3","n14","B",191.75,2457,3791.52396987191
"3","r18","B",203.3,2572,3802.80230073737
"3","b28","B",245.4,2514,3843.91206086168
"3","f32","B",465.9,3113,4059.22565011137
"3","r44","B",397.55,2733,3992.48331983828
"3","s19","C",205.95,2594,2990.42491163706
"3","s45","C",232.07,2595,3032.26427229039
"3","a53","C",421,3443,3334.89483922128
"3","c55","C",319.2,3465,3171.83025597053
"3","c3","D",191.1,1821,2522.7969689567
"3","n14","D",262.8,2477,2665.84885457287
"3","s19","E",219.7,4449,4079.28654711285
"3","a27","E",292.65,4533,4016.64131605076
"3","h34","E",228.7,3845,4071.55786884611
"3","m39","E",196.9,3552,4098.8658653886
"3","o41","E",270.9,3963,4035.31895519538
"3","v48","E",455.9,3497,3876.45167971234
"3","p16","F",285.6,5919,5360.75348018205
"3","v22","F",192.3,5647,5527.35302008391
"3","x24","F",208.7,5525,5498.06864222335
"3","r44","F",422.1,5910,5117.01460347675
"3","y51","F",238,5820,5445.74960128954
"3","f6","G",216.3,5895,4957.10084156226
"3","j10","G",483.9,4889,4129.72305436704
"3","k37","G",410.55,4821,4356.50990298725
"3","d30","I",289.2,6303,5264.7088976281
"3","p42","I",312.25,6204,5206.6873036224
"3","x50","I",365.2,5703,5073.40125578717
"3","t20","J",155.6,5157,6070.88181399868
"3","b28","J",238.6,6593,6543.42038881507
"3","c3","K",177.6,5631,6090.13602151404
"3","f6","K",262.85,6462,6332.88101890097
"3","l38","K",242.5,7753,6274.93543887957
"3","a53","K",277.06,6236,6373.34326421321
"4","e5","A",251,2657,3414.60707966182
"4","m13","A",279.1,2896,3440.86909249002
"4","q17","A",189.6,2560,3357.22317974539
"4","a27","A",399.5,3209,3553.39387343364
"4","e31","A",262.4,2826,3425.26141938571
"4","y51","A",237.9,3191,3402.36393489137
"4","v22","B",163.8,3706,3764.23138565636
"4","j36","B",496.2,3818,4088.81295965453
"4","r44","B",397.55,3736,3992.48331983828
"4","o41","C",247.8,1522,3057.46079384771
"4","s45","C",232.07,1305,3032.26427229039
"4","c55","C",319.2,1714,3171.83025597053
"4","c3","D",191.1,2331,2522.7969689567
"4","f32","D",432.7,3399,3004.82396428257
"4","n40","D",384.7,3332,2909.05701156882
"4","z52","D",469.3,2789,3077.84626572681
"4","c55","D",355.8,2824,2851.39732545575
"4","h8","E",212.01,4152,4085.89027332077
"4","m13","E",368.6,4250,3951.41985889974
"4","s19","E",219.7,5042,4079.28654711285
"4","a27","E",292.65,5375,4016.64131605076
"4","h34","E",228.7,4579,4071.55786884611
"4","m39","E",196.9,4088,4098.8658653886
"4","p16","F",285.6,7009,5360.75348018205
"4","w23","G",238.5,4295,4888.46187715369
"4","y25","G",356.45,3670,4523.7787306676
"4","k37","G",410.55,3988,4356.50990298725
"4","s45","G",196.8,4376,5017.39182381303
"4","x50","G",319.2,4248,4638.9499659928
"4","p16","I",203.4,5257,5480.68515644326
"4","a27","I",345,5885,5124.24881322384
"4","p42","I",312.25,4841,5206.6873036224
"4","z26","J",229.6,2692,6492.18126624461
"4","e57","J",381.5,2246,7356.983790517
"4","a1","K",210.5,5971,6183.81708208917
"4","z26","K",162.6,5251,6047.42429176854
"4","x50","K",319.2,6626,6493.33475031157
"4","a53","K",277.06,6255,6373.34326421321
"4","d56","K",249.9,5838,6296.00655888735
"5","m13","A",279.1,1109,3440.86909249002
"5","i35","A",380.25,1141,3535.40299275951
"5","m39","A",212.15,1189,3378.29821139222
"5","y51","A",237.9,1264,3402.36393489137
"5","n14","B",191.75,1715,3791.52396987191
"5","y25","B",413.65,1763,4008.20462952953
"5","b28","B",245.4,1942,3843.91206086168
"5","g7","C",196.7,2831,2975.60813958333
"5","k11","C",186.2,1885,2958.78910103586
"5","s19","C",205.95,2159,2990.42491163706
"5","g33","C",221,1824,3014.53220022177
"5","w49","C",410.8,2746,3318.5563446323
"5","g7","D",292.3,760,2724.70562759486
"5","a27","D",202.4,632,2545.3421057414
"5","n40","D",384.7,753,2909.05701156882
"5","z52","D",469.3,676,3077.84626572681
"5","c55","D",355.8,714,2851.39732545575
"5","o15","E",412.5,2160,3913.72108379863
"5","j36","E",397.9,2329,3926.25871743135
"5","o41","E",270.9,2125,4035.31895519538
"5","g33","F",227.9,4329,5463.78449253294
"5","w49","F",403.83,4087,5149.63811466654
"5","y51","F",238,3782,5445.74960128954
"5","f6","G",216.3,2729,4957.10084156226
"5","y25","G",356.45,2101,4523.7787306676
"5","p42","G",333.5,2343,4594.7365790089
"5","s45","G",196.8,2173,5017.39182381303
"5","x50","G",319.2,2236,4638.9499659928
"5","q17","H",175.95,2218,4701.1617471834
"5","u21","H",245.5,2467,4891.89768208897
"5","a27","H",194.3,2041,4751.485318794
"5","h34","H",233.8,2664,4859.81126313289
"5","d4","I",169.15,2146,5566.89945556237
"5","j10","I",237.8,2493,5394.0932764521
"5","l12","I",261.95,2139,5333.30275605133
"5","x50","I",365.2,2188,5073.40125578717
"5","t46","J",278.7,3004,6771.71914604563
"5","a1","K",210.5,3171,6183.81708208917
"5","f6","K",262.85,3268,6332.88101890097
"5","x50","K",319.2,3354,6493.33475031157
"6","i9","A",153.8,2563,3323.76481464753
"6","a27","A",399.5,2139,3553.39387343364
"6","i35","A",380.25,2258,3535.40299275951
"6","m39","A",212.15,2343,3378.29821139222
"6","u47","A",216.9,2187,3382.73751961051
"6","f6","B",262.8,2550,3860.90279307459
"6","y25","B",413.65,1968,4008.20462952953
"6","f32","B",465.9,2714,4059.22565011137
"6","n40","B",330.25,2291,3926.76629237115
"6","r44","B",397.55,2230,3992.48331983828
"6","s19","C",205.95,1851,2990.42491163706
"6","c29","C",237.9,2108,3041.60284321723
"6","a53","C",421,2153,3334.89483922128
"6","c3","D",191.1,1847,2522.7969689567
"6","g7","D",292.3,2390,2724.70562759486
"6","n14","D",262.8,2086,2665.84885457287
"6","f32","D",432.7,2818,3004.82396428257
"6","z52","D",469.3,2223,3077.84626572681
"6","c55","D",355.8,2194,2851.39732545575
"6","h8","E",212.01,1870,4085.89027332077
"6","m13","E",368.6,1907,3951.41985889974
"6","s19","E",219.7,2236,4079.28654711285
"6","a27","E",292.65,1887,4016.64131605076
"6","m39","E",196.9,1952,4098.8658653886
"6","o41","E",270.9,2064,4035.31895519538
"6","q43","E",335.5,1993,3979.84422008076
"6","b54","E",281.6,2388,4026.13041547826
"6","d4","F",258.9,3679,5408.42987584528
"6","w49","F",403.83,3900,5149.63811466654
"6","x50","G",319.2,3249,4638.9499659928
"6","l12","H",297.7,2752,5035.05247435455
"6","a27","H",194.3,2054,4751.485318794
"6","l38","H",260.8,2572,4933.85684533923
"6","e57","H",352.4,2624,5185.06333904664
"6","j10","I",237.8,3315,5394.0932764521
"6","x24","I",324.75,2160,5175.22223095119
"6","x50","I",365.2,2886,5073.40125578717
"6","d56","I",373.8,2492,5051.75328578938
"6","b2","J",360.3,4656,7236.28719068439
"6","b28","J",238.6,4813,6543.42038881507
"6","c3","K",177.6,4010,6090.13602151404
"6","s19","K",205.8,4615,6170.43407343558
"6","l38","K",242.5,5399,6274.93543887957
"7","e31","A",262.4,3845,3425.26141938571
"7","i35","A",380.25,3892,3535.40299275951
"7","m39","A",212.15,4057,3378.29821139222
"7","u47","A",216.9,3704,3382.73751961051
"7","n14","B",191.75,4922,3791.52396987191
"7","j36","B",496.2,5680,4088.81295965453
"7","z52","B",372,6130,3967.53428489348
"7","g7","C",196.7,3300,2975.60813958333
"7","k11","C",186.2,2267,2958.78910103586
"7","o41","C",247.8,2685,3057.46079384771
"7","w49","C",410.8,2980,3318.5563446323
"7","a53","C",421,3251,3334.89483922128
"7","c3","D",191.1,3379,2522.7969689567
"7","i9","D",234.6,3932,2609.58576985354
"7","a27","D",202.4,3743,2545.3421057414
"7","i35","D",368.5,4678,2876.73566502793
"7","j36","E",397.9,6253,3926.25871743135
"7","k11","F",270.4,5780,5387.89509868696
"7","p16","F",285.6,5821,5360.75348018205
"7","v22","F",192.3,6210,5527.35302008391
"7","r44","F",422.1,6067,5117.01460347675
"7","w49","F",403.83,6115,5149.63811466654
"7","y51","F",238,5938,5445.74960128954
"7","d56","F",249.9,4356,5424.50057101267
"7","w23","G",238.5,4862,4888.46187715369
"7","y25","G",356.45,4284,4523.7787306676
"7","c29","G",296.5,4981,4709.13485302318
"7","l12","H",297.7,6775,5035.05247435455
"7","a27","H",194.3,5740,4751.485318794
"7","e31","H",213.1,6347,4803.04298344137
"7","p16","I",203.4,6767,5480.68515644326
"7","t20","I",153.1,5467,5607.3006088722
"7","d30","I",289.2,6144,5264.7088976281
"7","t20","J",155.6,7439,6070.88181399868
"7","e57","J",381.5,8289,7356.983790517
"7","f6","K",262.85,8694,6332.88101890097
"7","z26","K",162.6,8574,6047.42429176854
"7","l38","K",242.5,10379,6274.93543887957
"7","a53","K",277.06,7976,6373.34326421321
"7","d56","K",249.9,7095,6296.00655888735
"8","e31","A",262.4,3789,3425.26141938571
"8","m39","A",212.15,4086,3378.29821139222
"8","y51","A",237.9,4261,3402.36393489137
"8","n14","B",191.75,3567,3791.52396987191
"8","y25","B",413.65,3354,4008.20462952953
"8","j36","B",496.2,4000,4088.81295965453
"8","n40","B",330.25,4238,3926.76629237115
"8","b54","B",212.4,3754,3811.68825838894
"8","k11","C",186.2,3010,2958.78910103586
"8","k37","C",395.5,3645,3294.04860274884
"8","a53","C",421,3255,3334.89483922128
"8","c55","C",319.2,3234,3171.83025597053
"8","n14","D",262.8,2562,2665.84885457287
"8","a27","D",202.4,2539,2545.3421057414
"8","z52","D",469.3,2654,3077.84626572681
"8","m13","E",368.6,3546,3951.41985889974
"8","h34","E",228.7,4077,4071.55786884611
"8","q43","E",335.5,4111,3979.84422008076
"8","t46","E",254.4,4516,4049.48819868441
"8","d4","F",258.9,5022,5408.42987584528
"8","x24","F",208.7,5717,5498.06864222335
"8","y51","F",238,5872,5445.74960128954
"8","c29","G",296.5,3704,4709.13485302318
"8","k37","G",410.55,3290,4356.50990298725
"8","s45","G",196.8,3537,5017.39182381303
"8","a53","G",277,4019,4769.42583527396
"8","e57","G",381.6,3685,4446.01882279032
"8","q17","H",175.95,5549,4701.1617471834
"8","e31","H",213.1,5901,4803.04298344137
"8","j10","I",237.8,6574,5394.0932764521
"8","l12","I",261.95,5531,5333.30275605133
"8","t20","I",153.1,5934,5607.3006088722
"8","x24","I",324.75,4576,5175.22223095119
"8","d30","I",289.2,5909,5264.7088976281
"8","x50","I",365.2,5441,5073.40125578717
"8","b2","J",360.3,9446,7236.28719068439
"8","b28","J",238.6,9310,6543.42038881507
"8","e57","J",381.5,8503,7356.983790517
"8","f6","K",262.85,7942,6332.88101890097
"8","x50","K",319.2,8236,6493.33475031157
"8","a53","K",277.06,7870,6373.34326421321
"9","e5","A",251,2579,3414.60707966182
"9","m13","A",279.1,2674,3440.86909249002
"9","q17","A",189.6,2487,3357.22317974539
"9","u21","A",226.5,3156,3391.70959516748
"9","e31","A",262.4,2998,3425.26141938571
"9","i35","A",380.25,2990,3535.40299275951
"9","y51","A",237.9,3174,3402.36393489137
"9","r18","B",203.3,1354,3802.80230073737
"9","f32","B",465.9,510,4059.22565011137
"9","k11","C",186.2,1745,2958.78910103586
"9","s19","C",205.95,1999,2990.42491163706
"9","k37","C",395.5,2446,3294.04860274884
"9","a53","C",421,2242,3334.89483922128
"9","g7","D",292.3,1784,2724.70562759486
"9","u47","D",248,2055,2636.32071081946
"9","c55","D",355.8,1812,2851.39732545575
"9","m13","E",368.6,2027,3951.41985889974
"9","o15","E",412.5,2197,3913.72108379863
"9","s19","E",219.7,2770,4079.28654711285
"9","h34","E",228.7,2397,4071.55786884611
"9","j36","E",397.9,2476,3926.25871743135
"9","q43","E",335.5,1101,3979.84422008076
"9","k11","F",270.4,3150,5387.89509868696
"9","r44","F",422.1,2807,5117.01460347675
"9","w49","F",403.83,2966,5149.63811466654
"9","f6","G",216.3,3222,4957.10084156226
"9","w23","G",238.5,2669,4888.46187715369
"9","y25","G",356.45,2248,4523.7787306676
"9","c29","G",296.5,2824,4709.13485302318
"9","k37","G",410.55,2506,4356.50990298725
"9","e57","G",381.6,2995,4446.01882279032
"9","l12","H",297.7,3122,5035.05247435455
"9","q17","H",175.95,2946,4701.1617471834
"9","u21","H",245.5,2715,4891.89768208897
"9","e31","H",213.1,2928,4803.04298344137
"9","h34","H",233.8,3298,4859.81126313289
"9","y51","H",281.9,3352,4991.72209661899
"9","j10","I",237.8,3944,5394.0932764521
"9","t20","I",153.1,3260,5607.3006088722
"9","x24","I",324.75,2697,5175.22223095119
"9","d30","I",289.2,3751,5264.7088976281
"9","t20","J",155.6,5244,6070.88181399868
"9","z26","J",229.6,5045,6492.18126624461
"9","v48","J",265.8,5043,6698.27640369465
"9","e57","J",381.5,5511,7356.983790517
"9","f6","K",262.85,4691,6332.88101890097
"9","s19","K",205.8,4543,6170.43407343558
"9","x50","K",319.2,4661,6493.33475031157
"9","d56","K",249.9,4115,6296.00655888735
"10","e5","A",251,2078,3414.60707966182
"10","m13","A",279.1,2323,3440.86909249002
"10","u47","A",216.9,2055,3382.73751961051
"10","f6","B",262.8,3199,3860.90279307459
"10","r18","B",203.3,2500,3802.80230073737
"10","f32","B",465.9,3213,4059.22565011137
"10","r44","B",397.55,2790,3992.48331983828
"10","g7","C",196.7,2337,2975.60813958333
"10","s19","C",205.95,1851,2990.42491163706
"10","e5","D",181.75,1883,2504.142364626
"10","g7","D",292.3,2187,2724.70562759486
"10","i9","D",234.6,2182,2609.58576985354
"10","a27","D",202.4,2017,2545.3421057414
"10","f32","D",432.7,2689,3004.82396428257
"10","u47","D",248,1965,2636.32071081946
"10","o15","E",412.5,2606,3913.72108379863
"10","s19","E",219.7,3033,4079.28654711285
"10","a27","E",292.65,3073,4016.64131605076
"10","m39","E",196.9,2623,4098.8658653886
"10","o41","E",270.9,2793,4035.31895519538
"10","q43","E",335.5,2706,3979.84422008076
"10","p16","F",285.6,3811,5360.75348018205
"10","v22","F",192.3,3690,5527.35302008391
"10","r44","F",422.1,3883,5117.01460347675
"10","y51","F",238,3964,5445.74960128954
"10","r18","G",257.15,2966,4830.79896336
"10","y25","G",356.45,2647,4523.7787306676
"10","c29","G",296.5,3016,4709.13485302318
"10","k37","G",410.55,2748,4356.50990298725
"10","s45","G",196.8,2955,5017.39182381303
"10","x50","G",319.2,3013,4638.9499659928
"10","a53","G",277,3464,4769.42583527396
"10","e31","H",213.1,3347,4803.04298344137
"10","y51","H",281.9,3819,4991.72209661899
"10","h8","I",335.3,3533,5148.6657096167
"10","j10","I",237.8,3863,5394.0932764521
"10","t20","I",153.1,2707,5607.3006088722
"10","a27","I",345,3823,5124.24881322384
"10","d30","I",289.2,3486,5264.7088976281
"10","p42","I",312.25,3439,5206.6873036224
"10","x50","I",365.2,3318,5073.40125578717
"10","z26","J",229.6,3500,6492.18126624461
"10","v48","J",265.8,4012,6698.27640369465
"10","e57","J",381.5,4263,7356.983790517
"10","f6","K",262.85,4048,6332.88101890097
"10","l38","K",242.5,4868,6274.93543887957
"11","i9","A",153.8,4131,3323.76481464753
"11","m13","A",279.1,4368,3440.86909249002
"11","e31","A",262.4,4388,3425.26141938571
"11","m39","A",212.15,4595,3378.29821139222
"11","e57","A",352.4,4315,3509.37462773227
"11","y25","B",413.65,4359,4008.20462952953
"11","o15","C",330.4,3713,3189.7705637545
"11","s19","C",205.95,2888,2990.42491163706
"11","w23","C",257.5,3047,3072.99838183918
"11","g33","C",221,2493,3014.53220022177
"11","e5","D",181.75,2154,2504.142364626
"11","g7","D",292.3,2998,2724.70562759486
"11","i9","D",234.6,2997,2609.58576985354
"11","f32","D",432.7,3733,3004.82396428257
"11","i35","D",368.5,3286,2876.73566502793
"11","z52","D",469.3,3219,3077.84626572681
